Var,click_rate
35,0.16659738687718856
39,0.2449293937243952
167,0.16255656618323902
47,0.1763306530146629
1327,0.2317871057854885
175,0.12349986390517903
679,0.11190116678105697
935,0.11902243818779477
687,0.18564912026645428
1063,0.35282281468869714
41,0.106109963451454
431,0.24688279301745636
