Var,click_rate
23,0.21385298547079234
221,0.16740015711926634
79,0.18741213413859703
48,0.1372554515387634
157,0.1157131876578456
32,0.23188830416605627
33,0.39392674387287907
52,0.27070372600173925
42,0.1201707408651661
51,0.18710215758731671
15,0.20927190435078355
117,0.20631619674033952
